Nome Civil;Nome para Urna;Numero;Partido;Coligação;Situação;Votação;% Válidos;Sexo;Estado Civil;Ocupacao;Cor/Raça;Data Nasc.;Idade;Instrucao;Bens;UF;foto;Alimentação do parlamentar;Aluguel de aeronaves;Aluguel de carros;Aluguel de embarcações;Assinatura de publicações;Combustíveis e lubrificantes;Consultorias, pesquisas e trabalhos técnicos;Cursos, palestras ou eventos;Divulgação de atividade parlamentar;Emissão de bilhete aéreo;Hospedagem fora do DF;Manutenção de escritório;Passagens aéreas;Passagens terrestres ou marítimas;Segurança particular;Serviços postais;Telefonia;Táxi, pedágio e estacionamento;Total CEAP;ADMINISTRAÇÃO PÚBLICA;AGRICULTURA;ARTE E CULTURA;CIÊNCIA E TECNOLOGIA;COMUNICAÇÕES;COMÉRCIO EXTERIOR;DEFESA E SEGURANÇA NACIONAL;DESENVOLVIMENTO REGIONAL;DESENVOLVIMENTO URBANO E TRÂNSITO;DESPORTO E LAZER;DIREITO CIVIL E PROCESSUAL CIVIL;DIREITO CONSTITUCIONAL;DIREITO DO TRABALHO E PROCESSUAL DO TRABALHO;DIREITO E DEFESA DO CONSUMIDOR;DIREITO E JUSTIÇA;DIREITO PENAL E PROCESSUAL PENAL;DIREITOS HUMANOS;EDUCAÇÃO;FINANÇAS PÚBLICAS E ORÇAMENTO;HOMENAGENS E DATAS COMEMORATIVAS;INDÚSTRIA;INFORMÁTICA;MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;ORGANIZAÇÃO ADMINISTRATIVA DO ESTADO;ORGANIZAÇÃO POLÍTICA;POLÍTICA ECONÔMICA;POLÍTICA FUNDIÁRIA;PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;PROCESSO LEGISLATIVO;RECURSOS HÍDRICOS;RELAÇÕES INTERNACIONAIS;SAÚDE;SEGURANÇA PÚBLICA;SISTEMA FINANCEIRO;TRABALHO E EMPREGO;TRIBUTAÇÃO;TURISMO;VIAÇÃO E TRANSPORTES;TOTAL PROPOSICAO;Profissao;Situacao na Legislatura Atual;Partido Atual;Atuacao;Atuacao em meses
BENJAMIN GOMES MARANHAO NETO;BENJAMIN MARANHÃO;243.03;SD;PSDB / PEN / PR / PTB / PSD / SD / PMN / PPS / PT do B / PTN / PRB / PSDC / PSC / PP;Eleito por média;63433;3.28;MASCULINO;Casado(a);Deputado;Branca;30/11/1971;46;Superior completo;1419508.69;PB;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PB/foto/150000000476.jpg;134.03;0.00;6305.47;0.00;0.00;3453.40;937.50;0.00;15214.64;4708.12;18.05;2349.47;16.68;0.00;0.00;235.63;1872.09;0.00;35245.08;0.06;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.03;0.00;0.00;0.03;0.00;0.00;0.00;0.19;Cirurgião-Dentista;Em Exercício;SD;1/2/2015 ...;32
MARIO SILVIO MENDES NEGROMONTE JUNIOR;MÁRIO NEGROMONTE JR;34.72;PP;PP / PDT / PT / PTB / PR / PSD / PC do B;Eleito por QP;169215;2.55;MASCULINO;Casado(a);Advogado;Branca;31/08/1980;37;Superior completo;1077668.74;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000167.jpg;106.15;1781.25;0.00;0.00;0.00;1621.05;8127.81;0.00;16999.69;5350.29;0.00;56.56;54.00;0.00;0.00;299.18;848.21;0.00;35244.19;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.19;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.38;Bacharel em Direito;Em Exercício;PP;1/2/2015 ...;32
ENIO JOSE VERRI;ENIO VERRI;41.56;PT;PT / PDT / PRB / PTN / PC do B;Eleito por QP;107508;1.9;MASCULINO;Casado(a);Deputado;Branca;27/03/1961;56;Superior completo;971249.19;PR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PR/foto/160000000764.jpg;279.59;0.00;6715.98;0.89;0.00;4338.24;4687.50;0.00;9078.55;5653.57;265.13;2898.32;93.41;9.72;144.79;35.04;708.45;290.56;35199.75;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;-;Em Exercício;PT;1/2/2015 ...;32
LUIZ HENRIQUE MANDETTA;MANDETTA;79.84;DEM;PSDB / DEM / PSD / SD / PPS / PMN;Eleito por QP;57374;4.49;MASCULINO;Casado(a);Médico;Branca;30/11/1964;53;Superior completo;634577.54;MS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MS/foto/120000000072.jpg;445.59;2373.44;1551.53;0.00;72.96;1390.90;888.66;0.00;8061.83;12103.73;805.69;3622.45;250.83;0.00;251.36;688.35;2556.56;0.00;35063.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.09;0.03;0.00;0.00;0.03;0.00;0.00;0.25;Médico;Em Exercício;DEM;1/2/2015 ...;32
RAIMUNDO ANGELIM VASCONCELOS;ANGELIM;41.06;PT;PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B;Eleito por QP;39844;9.98;MASCULINO;Casado(a);Professor de Ensino Superior;Branca;19/02/1955;62;Superior completo;1095765.54;AC;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AC/foto/10000000166.jpg;133.36;0.00;6795.50;0.00;199.69;3662.50;287.44;0.00;6852.51;10637.62;553.72;4382.01;17.18;7.66;0.00;572.47;942.45;12.38;35056.48;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.16;Economista;Em Exercício;PT;1/2/2015 ...;32
JOAO CARLOS BACELAR BATISTA;JOAO CARLOS BACELAR;59.97;PTN;DEM / PMDB / PSDB / PTN / SD / PROS / PRB / PSC;Eleito por QP;95158;1.43;MASCULINO;Divorciado(a);Deputado;Branca;09/07/1957;60;Superior completo;597582.45;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000661.jpg;82.84;0.00;6764.07;0.00;0.00;824.51;2402.50;0.00;10332.50;5520.56;0.00;6626.88;52.04;0.00;0.00;462.96;1977.27;0.00;35046.12;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.28;Administrador;Em Exercício;PODE;1/2/2015 ...;32
VALMIR CARLOS DA ASSUNCAO;VALMIR ASSUNÇÃO;40.94;PT;PP / PDT / PT / PTB / PR / PSD / PC do B;Eleito por QP;123284;1.85;MASCULINO;Casado(a);Deputado;Preta;17/12/1964;53;Ensino Fundamental completo;184261.29;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000149.jpg;0.59;0.00;3765.62;0.00;0.00;3409.20;2171.88;0.00;7197.19;9964.07;43.79;3650.06;164.28;30.56;2234.38;93.77;2295.17;13.46;35034.02;0.03;0.09;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.12;0.00;0.12;0.00;0.00;0.00;0.00;0.00;0.00;0.09;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.69;Agricultor;Em Exercício;PT;1/2/2015 ...;32
MAURICIO QUINTELLA MALTA LESSA;MAURICIO QUINTELLA;141.62;PR;PP / PPS / PSDC / PRP / PR / PSL / PSB / SD / DEM;Eleito por QP;76706;5.54;MASCULINO;Casado(a);Deputado;Branca;28/03/1971;46;Superior completo;959940.12;AL;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AL/foto/20000000153.jpg;88.95;0.00;8125.00;0.00;0.00;562.50;0.00;0.00;11093.75;11269.70;0.00;0.00;571.26;0.00;0.00;132.64;3169.19;0.00;35013.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;Servidor Público;Licenciado;PR;1/2/2015 até 12/5/2016, 2/8/2017 até 3/8/2017;16
DANIEL GOMES DE ALMEIDA;DANIEL ALMEIDA;205.16;PC do B;PP / PDT / PT / PTB / PR / PSD / PC do B;Eleito por QP;135382;2.04;MASCULINO;Casado(a);Outros;Parda;21/01/1955;62;Superior incompleto;696554.04;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000135.jpg;81.13;338.44;6198.42;0.00;0.00;4369.85;3156.25;0.00;4338.46;8186.91;158.44;3579.11;12.14;5.51;0.00;2719.76;1844.60;0.00;34989.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.09;Industriário;Em Exercício;PCdoB;1/2/2015 ...;32
ADALBERTO SOUZA GALVAO;BEBETO;125.41;PSB;PSB / PSL / PPL;Eleito por QP;96134;1.45;MASCULINO;Casado(a);Outros;Preta;09/06/1962;55;Superior incompleto;211453.37;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000202.jpg;0.00;0.00;8712.50;0.00;101.40;1166.73;406.25;0.00;7455.62;5485.46;86.15;6562.31;2973.78;73.36;0.00;135.25;1794.75;1.84;34955.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.06;-;Em Exercício;PSB;1/2/2015 ...;32
JOSE SARNEY FILHO;SARNEY FILHO;270.06;PV;PMDB / DEM / PTB / PV / PRB / PR;Eleito por QP;91669;2.93;MASCULINO;Casado(a);Deputado;Branca;14/06/1957;60;Superior completo;4752376.77;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000591.jpg;0.00;0.00;5000.00;0.00;520.65;0.00;11118.75;0.00;3119.38;8214.68;0.00;1643.34;0.00;0.00;0.00;783.25;4525.48;0.00;34925.52;0.06;0.06;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.81;Advogado;Licenciado;PV;1/2/2015 até 12/5/2016, 2/8/2017 até 3/8/2017;16
WASHINGTON REIS DE OLIVEIRA;WASHINGTON REIS;63.17;PMDB;PMDB / PP / PSC / PSD / PTB;Eleito por QP;103190;1.34;MASCULINO;Casado(a);Deputado;Branca;05/04/1967;50;Ensino Médio incompleto;1736645.41;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001437.jpg;3.48;0.00;6700.00;0.00;0.00;4424.08;0.00;0.00;0.00;8268.37;0.00;6172.76;81.59;0.00;5812.50;291.96;3141.53;4.08;34900.36;0.00;0.00;0.00;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.04;0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.04;0.00;0.00;0.21;-;Vacância;PMDB;1/2/2015 até 1/1/2017;24
SINVAL MALHEIROS PINTO JUNIOR;DR SINVAL MALHEIROS;134.72;PV;PV;Eleito por QP;59362;0.28;MASCULINO;Divorciado(a);Médico;Branca;23/02/1951;66;Superior completo;249589.38;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000981.jpg;303.41;0.00;3142.19;0.00;2.27;5058.03;10864.06;0.00;3253.80;8426.15;62.72;228.86;477.34;7.63;0.00;90.67;1669.00;1300.79;34886.92;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;-;Em Exercício;PODE;1/2/2015 ...;32
CELSO MALDANER;CELSO MALDANER;48.75;PMDB;PSD / PC do B / PV / PMDB / PR / PTB / PSC / PSDC / PROS / PRB / PDT / DEM;Eleito por QP;110436;3.27;MASCULINO;Casado(a);Deputado;Branca;30/08/1953;64;Superior completo;8316425.28;SC;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SC/foto/240000000234.jpg;668.22;1.41;0.00;27.07;330.31;3657.93;1145.31;0.00;12642.58;8858.35;796.78;3159.27;180.19;3.91;0.00;1433.45;1977.14;0.00;34881.94;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.12;ECONOMISTA, EMPRESÁRIO;Em Exercício;PMDB;1/2/2015 ...;32
FERNANDO MONTEIRO DE ALBUQUERQUE;FERNANDO MONTEIRO;38.39;PP;PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC;Suplente;50128;1.12;MASCULINO;Casado(a);Empresário;Branca;17/09/1976;41;Superior incompleto;1276791.72;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000069.jpg;4.11;1506.45;8250.65;0.00;43.63;3506.48;2389.52;0.00;6282.67;7389.90;205.09;2728.03;933.02;3.42;0.00;82.01;1504.19;48.69;34877.85;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.03;0.06;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.23;-;Em Exercício;PP;4/2/2015 até 15/4/2016, 20/4/2016 ...;31
VICTORIO GALLI FILHO;PROFESSOR VICTÓRIO GALLI;72.14;PSC;PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB;Eleito por média;64691;4.45;MASCULINO;Casado(a);Professor de Ensino Superior;Branca;30/04/1961;56;Superior completo;0.0;MT;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MT/foto/110000000023.jpg;0.00;314.29;0.00;0.00;0.00;3985.63;0.00;0.00;21492.68;5489.77;342.67;1961.99;145.19;0.00;0.00;197.54;922.72;15.89;34868.37;0.04;0.04;0.00;0.00;0.07;0.00;0.00;0.00;0.32;0.04;0.04;0.00;0.00;0.04;0.00;0.11;0.25;0.11;0.00;0.04;0.07;0.00;0.00;0.04;0.00;0.00;0.00;0.00;0.04;0.00;0.00;0.04;0.00;0.07;0.14;0.04;0.00;0.00;1.50;-;Em Exercício;PSC;1/2/2015 até 23/8/2016, 22/12/2016 ...;28
AELTON JOSE DE FREITAS;AELTON FREITAS;69.44;PR;DEM / PSDB / PP / PR / PSD / SD;Eleito por QP;91103;0.9;MASCULINO;Casado(a);Deputado;Branca;15/12/1961;56;Superior incompleto;1999748.39;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000672.jpg;760.23;0.00;7323.17;0.00;35.62;4509.76;4813.75;0.00;6231.25;2375.99;372.60;3394.28;0.00;0.00;5.56;2320.91;2694.64;17.47;34855.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.00;0.00;0.12;PRODUTOR RURAL, EMPRESÁRIO, ENGENHEIRO AGRÔNOMO;Em Exercício;PR;1/2/2015 ...;32
FRANCISCO TADEU BARBOSA DE ALENCAR;TADEU ALENCAR;125.62;PSB;PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC;Eleito por QP;102669;2.29;MASCULINO;Casado(a);Outros;Parda;08/04/1963;54;Superior completo;685390.29;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000032.jpg;92.71;0.00;6954.78;0.00;297.36;3090.99;2482.03;0.00;2471.22;6965.66;986.05;8096.78;897.11;30.13;0.00;608.73;1781.04;82.43;34837.0;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.12;Procurador;Em Exercício;PSB;1/2/2015 ...;32
JOSE NUNES SOARES;JOSÉ NUNES;174.28;PSD;PP / PDT / PT / PTB / PR / PSD / PC do B;Eleito por QP;105776;1.59;MASCULINO;Casado(a);Deputado;Branca;18/12/1950;67;Superior completo;4275626.33;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000154.jpg;483.96;0.00;5143.75;0.00;144.08;3264.10;468.75;0.00;13343.75;5318.96;35.26;3429.40;248.91;0.00;0.00;170.84;2773.31;0.98;34826.04;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.09;0.00;0.00;0.12;Empresário;Em Exercício;PSD;1/2/2015 ...;32
VICENTE CANDIDO DA SILVA;VICENTE CÂNDIDO;40.66;PT;PT / PC do B;Eleito por QP;117652;0.55;MASCULINO;Casado(a);Advogado;Preta;17/11/1959;58;Superior completo;2129943.98;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000664.jpg;355.74;0.00;2857.81;0.00;65.15;2614.08;926.00;0.00;5599.77;9230.54;429.43;6499.43;408.28;0.00;114.95;623.47;4442.49;643.24;34810.37;0.03;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.19;Advogado, Comerciante;Em Exercício;PT;1/2/2015 ...;32
RICARDO ANTONIO BUAINAIN DIAS;RICARDO BENTINHO DIAS;274.00;PRB;PRB;Suplente;21205;0.1;MASCULINO;Casado(a);Outros;Branca;20/11/1972;45;Superior completo;1665000.0;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001253.jpg;798.79;0.00;10627.50;0.00;0.00;1276.02;0.00;0.00;0.00;6033.37;0.00;14744.55;201.04;0.00;0.00;444.08;641.41;0.00;34766.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-;Suplência;PRB;4/10/2016 até 1/2/2017;4
JOSE LUIZ DE FRANCA PENNA;PENNA;868.60;PV;PV;Suplente;52437;0.25;MASCULINO;Casado(a);Músico;Branca;27/12/1945;72;Ensino Médio completo;170404.02;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000941.jpg;10.54;0.00;470.88;0.00;0.00;763.68;6970.00;0.00;13398.00;5581.10;0.00;6411.02;0.00;0.00;0.00;721.40;415.81;19.76;34762.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.20;Ator, Cantor, Compositor, Músico;Suplência;PV;21/5/2015 até 23/9/2015;5
WALDENOR ALVES PEREIRA FILHO;WALDENOR PEREIRA;41.31;PT;PP / PDT / PT / PTB / PR / PSD / PC do B;Eleito por QP;114965;1.73;MASCULINO;Casado(a);Deputado;Parda;08/03/1954;63;Superior completo;771778.83;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000150.jpg;124.51;0.00;2203.63;0.00;51.71;3155.47;2485.63;0.00;15080.43;7260.24;25.36;29.67;349.78;30.07;0.00;575.14;3262.92;127.59;34762.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Economista;Em Exercício;PT;1/2/2015 ...;32
