Nome Civil;Nome para Urna;Numero;Partido;Coligação;Situação;Votação;% Válidos;Sexo;Estado Civil;Ocupacao;Cor/Raça;Data Nasc.;Idade;Instrucao;Bens;UF;foto;Alimentação do parlamentar;Aluguel de aeronaves;Aluguel de carros;Aluguel de embarcações;Assinatura de publicações;Combustíveis e lubrificantes;Consultorias, pesquisas e trabalhos técnicos;Cursos, palestras ou eventos;Divulgação de atividade parlamentar;Emissão de bilhete aéreo;Hospedagem fora do DF;Manutenção de escritório;Passagens aéreas;Passagens terrestres ou marítimas;Segurança particular;Serviços postais;Telefonia;Táxi, pedágio e estacionamento;Total CEAP;ADMINISTRAÇÃO PÚBLICA;AGRICULTURA;ARTE E CULTURA;CIÊNCIA E TECNOLOGIA;COMUNICAÇÕES;COMÉRCIO EXTERIOR;DEFESA E SEGURANÇA NACIONAL;DESENVOLVIMENTO REGIONAL;DESENVOLVIMENTO URBANO E TRÂNSITO;DESPORTO E LAZER;DIREITO CIVIL E PROCESSUAL CIVIL;DIREITO CONSTITUCIONAL;DIREITO DO TRABALHO E PROCESSUAL DO TRABALHO;DIREITO E DEFESA DO CONSUMIDOR;DIREITO E JUSTIÇA;DIREITO PENAL E PROCESSUAL PENAL;DIREITOS HUMANOS;EDUCAÇÃO;FINANÇAS PÚBLICAS E ORÇAMENTO;HOMENAGENS E DATAS COMEMORATIVAS;INDÚSTRIA;INFORMÁTICA;MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;ORGANIZAÇÃO ADMINISTRATIVA DO ESTADO;ORGANIZAÇÃO POLÍTICA;POLÍTICA ECONÔMICA;POLÍTICA FUNDIÁRIA;PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;PROCESSO LEGISLATIVO;RECURSOS HÍDRICOS;RELAÇÕES INTERNACIONAIS;SAÚDE;SEGURANÇA PÚBLICA;SISTEMA FINANCEIRO;TRABALHO E EMPREGO;TRIBUTAÇÃO;TURISMO;VIAÇÃO E TRANSPORTES;TOTAL PROPOSICAO;Profissao;Situacao na Legislatura Atual;Partido Atual;Atuacao;Atuacao em meses
NELSON MARQUEZELLI;NELSON MARQUEZELLI;1434;PTB;PTB;Eleito por QP;112711;0.53;MASCULINO;Casado(a);Deputado;Branca;29/10/1941;76;Superior completo;12279100.44;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000002343.jpg;0.0;0.0;0.0;0.0;0.0;167223.09;9438.0;0.0;650779.0;142270.95;0.0;12623.33;0.0;0.0;0.0;13287.43;131958.24;1575.6;1129155.64;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;8;Empresário;Em Exercício;PTB;1/2/2015 ...;32
SILAS FREIRE PEREIRA E SILVA;SILAS FREIRE;2222;PR;PT / PP / PTB / PHS / PR / PROS / PRP / SD;Suplente;75596;4.36;MASCULINO;Casado(a);Jornalista e Redator;Branca;30/01/1971;46;Superior incompleto;0.0;PI;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PI/foto/180000000363.jpg;50.53;27800.0;190875.6;0.0;1976.0;60721.58;95500.0;0.0;292204.87;221182.75;733.5;171518.38;5709.06;0.0;0.0;11698.03;49129.38;0.0;1129099.68;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;9;-;Em Exercício;PODE;12/3/2015 até 6/7/2015, 7/7/2015 até 15/4/2016, 19/4/2016 até 18/10/2016, 21/10/2016 ...;30
FABIO CRUZ MITIDIERI;FÁBIO MITIDIERI;5555;PSD;PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC;Eleito por QP;83401;7.92;MASCULINO;Casado(a);Empresário;Branca;24/02/1977;40;Superior completo;912613.63;SE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SE/foto/260000000184.jpg;10531.96;0.0;280000.0;0.0;3281.85;43381.18;325170.02;0.0;288337.0;81304.61;4565.02;3742.68;48623.58;0.0;0.0;21179.79;17346.32;831.0;1128295.01;2;0;0;0;0;0;0;0;1;5;1;0;0;2;0;0;1;2;0;1;0;0;0;0;0;0;0;1;0;0;0;4;0;0;1;3;0;0;24;-;Em Exercício;PSD;1/2/2015 ...;32
BENJAMIN GOMES MARANHAO NETO;BENJAMIN MARANHÃO;7777;SD;PSDB / PEN / PR / PTB / PSD / SD / PMN / PPS / PT do B / PTN / PRB / PSDC / PSC / PP;Eleito por média;63433;3.28;MASCULINO;Casado(a);Deputado;Branca;30/11/1971;46;Superior completo;1419508.69;PB;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PB/foto/150000000476.jpg;4288.84;0.0;201774.9;0.0;0.0;110508.72;30000.0;0.0;486868.33;150659.81;577.7;75183.13;533.9;0.0;0.0;7540.24;59906.91;0.0;1127842.48;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;6;Cirurgião-Dentista;Em Exercício;SD;1/2/2015 ...;32
MARIO SILVIO MENDES NEGROMONTE JUNIOR;MÁRIO NEGROMONTE JR;1111;PP;PP / PDT / PT / PTB / PR / PSD / PC do B;Eleito por QP;169215;2.55;MASCULINO;Casado(a);Advogado;Branca;31/08/1980;37;Superior completo;1077668.74;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000167.jpg;3396.85;57000.0;0.0;0.0;0.0;51873.46;260090.03;0.0;543990.0;171209.44;0.0;1809.99;1728.02;0.0;0.0;9573.72;27142.63;0.0;1127814.14;0;1;0;0;0;0;0;0;6;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;12;Bacharel em Direito;Em Exercício;PP;1/2/2015 ...;32
ENIO JOSE VERRI;ENIO VERRI;1330;PT;PT / PDT / PRB / PTN / PC do B;Eleito por QP;107508;1.9;MASCULINO;Casado(a);Deputado;Branca;27/03/1961;56;Superior completo;971249.19;PR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PR/foto/160000000764.jpg;8946.97;0.0;214911.32;28.45;0.0;138823.62;150000.02;0.0;290513.7;180914.27;8484.23;92746.26;2989.08;311.03;4633.4;1121.36;22670.27;9297.88;1126391.86;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;-;Em Exercício;PT;1/2/2015 ...;32
LUIZ HENRIQUE MANDETTA;MANDETTA;2555;DEM;PSDB / DEM / PSD / SD / PPS / PMN;Eleito por QP;57374;4.49;MASCULINO;Casado(a);Médico;Branca;30/11/1964;53;Superior completo;634577.54;MS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MS/foto/120000000072.jpg;14258.82;75950.0;49648.8;0.0;2334.61;44508.86;28437.0;0.0;257978.43;387319.47;25782.08;115918.33;8026.59;0.0;8043.48;22027.26;81809.83;0.0;1122043.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1;0;0;8;Médico;Em Exercício;DEM;1/2/2015 ...;32
RAIMUNDO ANGELIM VASCONCELOS;ANGELIM;1314;PT;PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B;Eleito por QP;39844;9.98;MASCULINO;Casado(a);Professor de Ensino Superior;Branca;19/02/1955;62;Superior completo;1095765.54;AC;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AC/foto/10000000166.jpg;4267.43;0.0;217456.13;0.0;6390.12;117199.87;9198.05;0.0;219280.35;340403.9;17718.89;140224.32;549.66;245.25;0.0;18319.07;30158.41;396.0;1121807.45;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;Economista;Em Exercício;PT;1/2/2015 ...;32
JOAO CARLOS BACELAR BATISTA;JOAO CARLOS BACELAR;1919;PTN;DEM / PMDB / PSDB / PTN / SD / PROS / PRB / PSC;Eleito por QP;95158;1.43;MASCULINO;Divorciado(a);Deputado;Branca;09/07/1957;60;Superior completo;597582.45;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000661.jpg;2650.87;0.0;216450.2;0.0;0.0;26384.2;76880.0;0.0;330640.0;176657.86;0.0;212060.18;1665.38;0.0;0.0;14814.56;63272.55;0.0;1121475.8;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;9;Administrador;Em Exercício;PODE;1/2/2015 ...;32
VALMIR CARLOS DA ASSUNCAO;VALMIR ASSUNÇÃO;1310;PT;PP / PDT / PT / PTB / PR / PSD / PC do B;Eleito por QP;123284;1.85;MASCULINO;Casado(a);Deputado;Preta;17/12/1964;53;Ensino Fundamental completo;184261.29;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000149.jpg;19.0;0.0;120500.0;0.0;0.0;109094.38;69500.0;0.0;230310.0;318850.1;1401.13;116802.07;5257.09;978.07;71500.0;3000.77;73445.48;430.59;1121088.68;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;4;0;4;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;1;0;0;22;Agricultor;Em Exercício;PT;1/2/2015 ...;32
DANIEL GOMES DE ALMEIDA;DANIEL ALMEIDA;6565;PC do B;PP / PDT / PT / PTB / PR / PSD / PC do B;Eleito por QP;135382;2.04;MASCULINO;Casado(a);Outros;Parda;21/01/1955;62;Superior incompleto;696554.04;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000135.jpg;2596.03;10830.0;198349.49;0.0;0.0;139835.17;101000.0;0.0;138830.61;261981.0;5070.17;114531.52;388.6;176.2;0.0;87032.16;59027.21;0.0;1119648.16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;Industriário;Em Exercício;PCdoB;1/2/2015 ...;32
ADALBERTO SOUZA GALVAO;BEBETO;4013;PSB;PSB / PSL / PPL;Eleito por QP;96134;1.45;MASCULINO;Casado(a);Outros;Preta;09/06/1962;55;Superior incompleto;211453.37;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000202.jpg;0.0;0.0;278800.0;0.0;3244.7;37335.26;13000.0;0.0;238580.0;175534.65;2756.85;209993.92;95160.88;2347.55;0.0;4327.87;57431.92;58.9;1118572.5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;-;Em Exercício;PSB;1/2/2015 ...;32
SINVAL MALHEIROS PINTO JUNIOR;DR SINVAL MALHEIROS;4311;PV;PV;Eleito por QP;59362;0.28;MASCULINO;Divorciado(a);Médico;Branca;23/02/1951;66;Superior completo;249589.38;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000981.jpg;9709.24;0.0;100550.2;0.0;72.5;161857.06;347650.0;0.0;104121.63;269636.72;2007.0;7323.53;15274.87;244.27;0.0;2901.34;53407.92;41625.29;1116381.57;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;-;Em Exercício;PODE;1/2/2015 ...;32
