Nome,Nome para Urna,Numero,Partido,Coligação,Situação,Votação,% Válidos,Sexo,Estado Civil,Ocupacao,Cor/Raça,Data Nasc.,Idade,Instrucao,Bens,UF,foto
AELTON JOSE DE FREITAS,AELTON FREITAS,2222,PR,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,91.103,"0,90",MASCULINO,Casado(a),Deputado,Branca,15/12/1961,56,Superior incompleto,"1999748,39",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000672.jpg
OLAVO BILAC PINTO NETO,BILAC PINTO,2245,PR,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,123.377,"1,22",MASCULINO,Casado(a),Deputado,Branca,08/06/1963,54,Superior completo,"9538385,98",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000687.jpg
BONIFACIO JOSE TAMM DE ANDRADA,BONIFÁCIO ANDRADA,4566,PSDB,DEM / PSDB / PP / PR / PSD / SD,Eleito por média,83.628,"0,83",MASCULINO,Casado(a),Deputado,Branca,14/05/1930,87,Superior completo,"9048176,68",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000651.jpg
BRUNIELE FERREIRA GOMES,BRUNNY,3645,PTC,PSC / PTC / PSL,Eleito por média,45.381,"0,45",FEMININO,Casado(a),Outros,Branca,21/08/1989,28,Superior completo,"430000,00",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000001458.jpg
CAIO NARCIO RODRIGUES DA SILVEIRA,CAIO NARCIO,4520,PSDB,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,101.040,"1,00",MASCULINO,Solteiro(a),Outros,Branca,21/08/1986,31,Superior completo,"256499,10",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000692.jpg
CARLOS DO CARMO ANDRADE MELLES,CARLOS MELLES,2555,DEM,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,107.906,"1,06",MASCULINO,Casado(a),Deputado,Branca,11/03/1947,70,Superior completo,"1467301,57",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000691.jpg
DAMINA DE CARVALHO PEREIRA,DÂMINA PEREIRA,3333,PMN,PTB / PMN,Eleito por QP,52.679,"0,52",FEMININO,Casado(a),Empresário,Branca,02/12/1952,65,Ensino Médio completo,"38827718,16",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000002008.jpg
EDSON MOREIRA DA SILVA,DELEGADO EDSON MOREIRA,1907,PTN,PTN / PSDC,Eleito por QP,49.391,"0,49",MASCULINO,Divorciado(a),Vereador,Parda,16/04/1959,58,Superior completo,"723370,31",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000439.jpg
DIEGO LEONARDO DE ANDRADE CARVALHO,DIEGO ANDRADE,5555,PSD,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,114.240,"1,13",MASCULINO,Casado(a),Deputado,Branca,08/08/1977,40,Superior completo,"1647125,17",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000716.jpg
DIMAS FABIANO TOLEDO JUNIOR,DIMAS FABIANO,1111,PP,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,129.096,"1,27",MASCULINO,Casado(a),Deputado,Branca,23/05/1973,44,Superior completo,"942399,05",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000663.jpg
DOMINGOS SAVIO CAMPOS RESENDE,DOMINGOS SÁVIO,4560,PSDB,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,143.901,"1,42",MASCULINO,Casado(a),Deputado,Branca,25/03/1957,60,Superior completo,"3742476,48",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000650.jpg
EDUARDO LUIZ BARROS BARBOSA,EDUARDO BARBOSA,4535,PSDB,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,130.453,"1,29",MASCULINO,Casado(a),Deputado,Branca,25/08/1958,59,Superior completo,"709867,02",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000696.jpg
EROS FERREIRA BIONDINI,EROS BIONDINI,1433,PTB,PTB / PMN,Eleito por QP,179.073,"1,77",MASCULINO,Casado(a),Deputado,Branca,20/05/1971,46,Superior completo,"1052050,00",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000120.jpg
FABIO AUGUSTO RAMALHO DOS SANTOS,FABINHO RAMALHO,4311,PV,PPS / PV / PDT,Eleito por QP,83.567,"0,82",MASCULINO,Solteiro(a),Deputado,Parda,22/12/1961,56,Superior completo,"783943,98",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000359.jpg
FRANKLIN ROBERTO DE LIMA SOUZA,PASTOR FRANKLIN LIMA,7012,PT do B,PT do B / PRP / PHS / PEN,Eleito por média,58.085,"0,57",MASCULINO,Casado(a),"Operador de Equipamento de Rádio, Televisão, Som e Cinema",Parda,04/04/1973,44,Ensino Médio completo,"597000,00",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000001077.jpg
GABRIEL GUIMARAES DE ANDRADE,GABRIEL GUIMARÃES,1311,PT,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,200.014,"1,97",MASCULINO,Casado(a),Deputado,Branca,06/06/1983,34,Superior completo,"826768,15",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000856.jpg
GEORGE HILTON DOS SANTOS CECILIO,GEORGE HILTON,1010,PRB,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,146.792,"1,45",MASCULINO,Casado(a),Deputado,Parda,11/06/1971,46,Superior completo,"669325,00",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000857.jpg
JAIME MARTINS FILHO,JAIMINHO MARTINS,5550,PSD,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,158.907,"1,57",MASCULINO,Divorciado(a),Empresário,Branca,17/06/1953,64,Superior completo,"5234091,68",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000718.jpg
MARIA DO SOCORRO JO MORAES,JÔ MORAES,6565,PC do B,PT / PMDB / PC do B / PROS / PRB,Eleito por média,67.650,"0,67",FEMININO,Divorciado(a),Servidor Público Federal,Parda,09/08/1946,71,Superior incompleto,"125143,21",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000882.jpg
JULIO CESAR DELGADO,JULIO DELGADO,4050,PSB,PSB / PPL / PRTB,Eleito por QP,86.245,"0,85",MASCULINO,Casado(a),Deputado,Branca,18/11/1966,51,Superior completo,"921007,43",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000001175.jpg
LAUDIVIO ALVARENGA CARVALHO,LAUDÍVIO CARVALHO,1580,PMDB,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,78.762,"0,78",MASCULINO,Casado(a),Jornalista e Redator,Branca,16/07/1962,55,Superior completo,"250796,66",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000872.jpg
JOSE LEONARDO COSTA MONTEIRO,LEONARDO MONTEIRO,1363,PT,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,115.336,"1,14",MASCULINO,Casado(a),Deputado,Preta,09/10/1951,66,Superior completo,"338746,24",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000865.jpg
LEONARDO LEMOS BARROS QUINTAO,LEONARDO QUINTÃO,1500,PMDB,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,118.470,"1,17",MASCULINO,Casado(a),Deputado,Branca,01/04/1975,42,Superior completo,"17896869,33",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000874.jpg
LINCOLN DINIZ PORTELA,LINCOLN PORTELA,2233,PR,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,98.834,"0,98",MASCULINO,Casado(a),Deputado,Branca,03/11/1953,64,Superior incompleto,"667980,84",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000683.jpg
LUIS HENRIQUE DE OLIVEIRA RESENDE,LUIS TIBE,7070,PT do B,PT do B / PRP / PHS / PEN,Eleito por QP,114.948,"1,13",MASCULINO,Solteiro(a),Deputado,Branca,23/07/1971,46,Superior incompleto,"1105683,97",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000001091.jpg
LUIZ FERNANDO RAMOS FARIA,LUIZ FERNANDO,1145,PP,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,117.542,"1,16",MASCULINO,Casado(a),Deputado,Branca,12/09/1957,60,Superior completo,"2929805,67",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000666.jpg
LUZIA MARIA FERREIRA,LUZIA FERREIRA,2323,PPS,PPS / PV / PDT,Suplente,54.393,"0,54",FEMININO,Divorciado(a),Deputado,Branca,09/08/1951,66,Superior completo,"1271193,17",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000346.jpg
MARCELO HENRIQUE TEIXEIRA DIAS,MARCELO ALVARO ANTONIO,4433,PRP,PT do B / PRP / PHS / PEN,Eleito por QP,60.384,"0,60",MASCULINO,Casado(a),Empresário,Branca,16/02/1974,43,Superior incompleto,"455000,00",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000001127.jpg
MARCELO GUILHERME DE ARO FERREIRA,MARCELO ARO,3133,PHS,PT do B / PRP / PHS / PEN,Eleito por QP,87.113,"0,86",MASCULINO,Casado(a),Vereador,Branca,12/06/1987,30,Superior completo,"105282,68",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000001143.jpg
MARCOS MONTES CORDEIRO,MARCOS MONTES,5545,PSD,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,116.175,"1,15",MASCULINO,Casado(a),Deputado,Branca,03/08/1949,68,Superior completo,"4910835,56",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000669.jpg
MARCUS VINICIUS CAETANO PESTANA DA SILVA,MARCUS PESTANA,4555,PSDB,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,131.687,"1,30",MASCULINO,Divorciado(a),Deputado,Branca,13/06/1960,57,Superior completo,"556000,00",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000703.jpg
MARIA MARGARIDA MARTINS SALOMAO,MARGARIDA SALOMÃO,1314,PT,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,78.973,"0,78",FEMININO,Solteiro(a),Deputado,Branca,10/06/1950,67,Superior completo,"227300,00",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000883.jpg
MARIO LUCIO HERINGER,MARIO HERINGER,1234,PDT,PPS / PV / PDT,Eleito por QP,90.738,"0,90",MASCULINO,Divorciado(a),Médico,Branca,30/09/1954,63,Superior completo,"4763369,45",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000398.jpg
MAURO RIBEIRO LOPES,MAURO LOPES,1511,PMDB,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,129.795,"1,28",MASCULINO,Casado(a),Deputado,Branca,24/05/1936,81,Superior completo,"6600701,80",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000884.jpg
MISAEL ARTUR FERREIRA VARELLA,MISAEL VARELLA,2505,DEM,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,258.363,"2,55",MASCULINO,Casado(a),Empresário,Branca,27/11/1959,58,Superior completo,"18746099,70",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000707.jpg
NEWTON CARDOSO JUNIOR,NEWTON CARDOSO JR,1510,PMDB,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,128.489,"1,27",MASCULINO,Casado(a),Empresário,Branca,11/11/1979,38,Superior completo,"1797026,57",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000886.jpg
JOAO CARLOS SIQUEIRA,PADRE JOÃO,1315,PT,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,112.722,"1,11",MASCULINO,Solteiro(a),Deputado,Branca,28/02/1967,50,Superior completo,"293635,58",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000871.jpg
PATRUS ANANIAS DE SOUSA,PATRUS ANANIAS,1333,PT,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,147.175,"1,45",MASCULINO,Casado(a),Servidor Público Estadual,Branca,26/01/1952,65,Superior completo,"236336,09",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000890.jpg
PAULO ABIACKEL,PAULO ABI-ACKEL,4545,PSDB,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,104.849,"1,03",MASCULINO,Casado(a),Advogado,Branca,21/06/1963,54,Superior completo,"2435166,22",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000662.jpg
TANIA RAQUEL DE QUEIROZ MUNIZ,RAQUEL MUNIZ,2010,PSC,PSC / PTC / PSL,Eleito por QP,96.073,"0,95",FEMININO,Casado(a),Médico,Branca,24/07/1963,54,Superior completo,"716829,48",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000001329.jpg
REGINALDO LAZARO DE OLIVEIRA LOPES,REGINALDO LOPES,1312,PT,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,310.226,"3,06",MASCULINO,Casado(a),Deputado,Branca,02/04/1973,44,Superior completo,"788253,65",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000894.jpg
RENATO BARBOSA DE ANDRADE,RENATO ANDRADE,1100,PP,DEM / PSDB / PP / PR / PSD / SD,Suplente,78.151,"0,77",MASCULINO,Casado(a),Empresário,Branca,12/03/1971,46,Superior incompleto,"1310910,26",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000726.jpg
RENZO DO AMARAL BRAZ,RENZO BRAZ,1121,PP,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,109.510,"1,08",MASCULINO,Casado(a),Deputado,Branca,11/04/1980,37,Superior completo,"3634767,26",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000727.jpg
RODRIGO BATISTA DE CASTRO,RODRIGO DE CASTRO,4550,PSDB,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,292.848,"2,89",MASCULINO,Casado(a),Advogado,Branca,15/07/1971,46,Superior completo,"1860637,47",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000661.jpg
RODRIGO OTAVIO SOARES PACHECO,RODRIGO PACHECO,1515,PMDB,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,92.743,"0,92",MASCULINO,Separado(a) judicialmente,Advogado,Branca,03/11/1976,41,Superior completo,"24521995,32",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000896.jpg
JOSE SARAIVA FELIPE,SARAIVA FELIPE,1590,PMDB,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,111.317,"1,10",MASCULINO,Casado(a),Médico,Branca,26/03/1952,65,Superior completo,"3199783,04",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000870.jpg
STEFANO AGUIAR DOS SANTOS,STEFANO AGUIAR,4044,PSB,PSB / PPL / PRTB,Eleito por QP,144.153,"1,42",MASCULINO,Casado(a),Sacerdote ou Membro de Ordem ou Seita Religiosa,Branca,03/03/1976,41,Superior completo,"2326963,85",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000001189.jpg
LUIZ GONZAGA RIBEIRO,SUB-TENENTE GONZAGA,1231,PDT,PPS / PV / PDT,Eleito por QP,93.997,"0,93",MASCULINO,Casado(a),Deputado,Branca,31/05/1962,55,Ensino Médio completo,"101922,56",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000396.jpg
SERGIO LUCIO DE ALMEIDA,TENENTE LÚCIO,4010,PSB,PSB / PPL / PRTB,Eleito por média,67.459,"0,67",MASCULINO,Casado(a),Deputado,Branca,21/03/1960,57,Superior completo,"1540677,16",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000001170.jpg
ANTONIO PINHEIRO JUNIOR,TONINHO PINHEIRO,1122,PP,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,148.239,"1,46",MASCULINO,Casado(a),Empresário,Parda,23/04/1960,57,Ensino Fundamental completo,"950119,93",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000665.jpg
WELITON FERNANDES PRADO,WELITON PRADO,1391,PT,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,186.098,"1,84",MASCULINO,Solteiro(a),Deputado,Branca,24/08/1975,42,Superior completo,"927149,04",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000907.jpg
JOSE SILVA SOARES,ZÉ SILVA,7777,SD,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,109.925,"1,08",MASCULINO,Casado(a),Deputado,Branca,11/05/1963,54,Superior completo,"980820,44",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000680.jpg
MIGUEL CORREA DA SILVA JUNIOR,MIGUEL CORREA,1330,PT,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,93.450,"0,92",MASCULINO,Casado(a),Deputado,Preta,11/06/1978,39,Superior completo,"580600,00",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000885.jpg
NILMARIO DE MIRANDA,NILMARIO MIRANDA,1331,PT,PT / PMDB / PC do B / PROS / PRB,Suplente,51.948,"0,51",MASCULINO,Casado(a),Deputado,Branca,11/08/1947,70,Superior completo,"1647626,28",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000887.jpg
ODAIR JOSE DA CUNHA,ODAIR CUNHA,1307,PT,PT / PMDB / PC do B / PROS / PRB,Eleito por QP,201.782,"1,99",MASCULINO,Casado(a),Deputado,Branca,18/06/1976,41,Superior completo,"642000,00",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000889.jpg
ODELMO LEAO CARNEIRO SOBRINHO,ODELMO LEÃO,1199,PP,DEM / PSDB / PP / PR / PSD / SD,Eleito por QP,179.652,"1,77",MASCULINO,Divorciado(a),Pecuarista,Branca,26/05/1946,71,Ensino Médio incompleto,"2459394,01",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000667.jpg
SILAS BRASILEIRO,SILAS BRASILEIRO,1570,PMDB,PT / PMDB / PC do B / PROS / PRB,Suplente,55.767,"0,55",MASCULINO,Casado(a),Deputado,Branca,22/10/1943,74,Ensino Fundamental completo,"13160528,29",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000902.jpg
WADSON NATHANIEL RIBEIRO,WADSON RIBEIRO,6510,PC do B,PT / PMDB / PC do B / PROS / PRB,Suplente,53.733,"0,53",MASCULINO,Casado(a),"Técnico Contabilidade, Estatística, Economia Doméstica e Administração",Branca,26/08/1976,41,Superior completo,"397819,88",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000906.jpg
ADELSON BARRETO DOS SANTOS,ADELSON BARRETO,1414,PTB,PP / PTB / PSL / PSC / PR / PPS / DEM / PHS / PTC / PV / PSDB / PEN / PT do B / SD,Eleito por QP,131.236,"12,47",MASCULINO,Solteiro(a),Jornalista e Redator,Preta,22/09/1964,53,Superior completo,"495000,00",SE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SE/foto/260000000090.jpg
ANDRE LUIS DANTAS FERREIRA,ANDRE MOURA,2000,PSC,PP / PTB / PSL / PSC / PR / PPS / DEM / PHS / PTC / PV / PSDB / PEN / PT do B / SD,Eleito por QP,71.523,"6,79",MASCULINO,Casado(a),Deputado,Branca,23/02/1972,45,Superior incompleto,"963317,53",SE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SE/foto/260000000099.jpg
FABIO CRUZ MITIDIERI,FÁBIO MITIDIERI,5555,PSD,PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC,Eleito por QP,83.401,"7,92",MASCULINO,Casado(a),Empresário,Branca,24/02/1977,40,Superior completo,"912613,63",SE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SE/foto/260000000184.jpg
FABIO DE ALMEIDA REIS,FÁBIO REIS,1515,PMDB,PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC,Eleito por QP,80.895,"7,68",MASCULINO,Solteiro(a),Deputado,Branca,15/04/1977,40,Superior incompleto,"136193,96",SE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SE/foto/260000000177.jpg
JOAO SOMARIVA DANIEL,JOÃO DANIEL,1311,PT,PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC,Eleito por média,52.959,"5,03",MASCULINO,Casado(a),Deputado,Branca,22/08/1967,50,Ensino Médio completo,"0,00",SE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SE/foto/260000000189.jpg
JONY MARCOS DE SOUZA ARAUJO,PASTOR JONY,1010,PRB,PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC,Eleito por QP,53.455,"5,08",MASCULINO,Casado(a),Outros,Branca,30/09/1977,40,Superior incompleto,"410000,00",SE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SE/foto/260000000197.jpg
LAERCIO JOSE DE OLIVEIRA,LAÉRCIO OLIVEIRA,7777,SD,PP / PTB / PSL / PSC / PR / PPS / DEM / PHS / PTC / PV / PSDB / PEN / PT do B / SD,Eleito por QP,84.198,"8,00",MASCULINO,Casado(a),Deputado,Branca,15/04/1959,58,Superior completo,"1131831,36",SE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SE/foto/260000000091.jpg
ANTONIO CARLOS VALADARES FILHO,VALADARES FILHO,4040,PSB,PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC,Eleito por QP,68.199,"6,48",MASCULINO,Solteiro(a),Deputado,Branca,01/10/1980,37,Superior completo,"355795,45",SE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SE/foto/260000000182.jpg
JOAO BOSCO DA COSTA,BOSCO COSTA,9090,PROS,PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC,Suplente,48.050,"4,56",MASCULINO,Casado(a),Pecuarista,Branca,28/09/1950,67,Superior incompleto,"1524286,12",SE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SE/foto/260000000188.jpg
ADERMIS MARINI JUNIOR,ADERMIS MARINI,4533,PSDB,PSDB / DEM / PPS,Suplente,25.389,"0,12",MASCULINO,Casado(a),Empresário,Branca,18/07/1969,48,Superior completo,"821712,70",SP,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001329.jpg
ALEX SPINELLI MANENTE,ALEX MANENTE,2343,PPS,PSDB / DEM / PPS,Eleito por QP,164.760,"0,77",MASCULINO,Casado(a),Deputado,Branca,22/08/1979,38,Superior completo,"498376,68",SP,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001375.jpg
ALEXANDRE LEITE DA SILVA,ALEXANDRE LEITE,2513,DEM,PSDB / DEM / PPS,Eleito por média,109.708,"0,52",MASCULINO,Solteiro(a),Deputado,Branca,18/04/1989,28,Superior incompleto,"604866,36",SP,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001389.jpg
ANA LUCIA LIPPAUS PERUGINI,ANA PERUGINI,1321,PT,PT / PC do B,Eleito por QP,121.681,"0,57",FEMININO,Casado(a),Advogado,Branca,22/08/1963,54,Superior completo,"294673,68",SP,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000612.jpg
ANDRES NAVARRO SANCHEZ,ANDRES SANCHEZ,1354,PT,PT / PC do B,Eleito por QP,169.834,"0,80",MASCULINO,Divorciado(a),Empresário,Branca,24/12/1963,54,Ensino Fundamental completo,"1725209,67",SP,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000613.jpg
ANTONIO CARLOS MARTINS DE BULHOES,ANTONIO BULHÕES,1010,PRB,PRB,Eleito por QP,137.939,"0,65",MASCULINO,Casado(a),Deputado,Branca,05/05/1968,49,Superior completo,"2162559,44",SP,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001259.jpg
ANTONIO CARLOS DE MENDES THAME,THAME,4577,PSDB,PSDB / DEM / PPS,Suplente,106.676,"0,50",MASCULINO,Casado(a),Professor de Ensino Superior,Branca,13/06/1946,71,Superior completo,"2203083,68",SP,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001330.jpg
ARLINDO CHIGNALIA JUNIOR,ARLINDO CHINAGLIA,1322,PT,PT / PC do B,Eleito por QP,135.772,"0,64",MASCULINO,Casado(a),Médico,Branca,24/12/1949,68,Superior completo,"1235599,40",SP,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000614.jpg
ARNALDO FARIA DE SA,ARNALDO FARIA DE SÁ,1452,PTB,PTB,Eleito por QP,112.940,"0,53",MASCULINO,Divorciado(a),Deputado,Branca,30/12/1945,72,Superior completo,"3449427,96",SP,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000002344.jpg
LUIZ FELIPE BALEIA TENUTO ROSSI,BALEIA ROSSI,1515,PMDB,PMDB / PROS / PP / PSD,Eleito por QP,208.352,"0,98",MASCULINO,Casado(a),Deputado,Branca,09/06/1972,45,Superior completo,"1874424,98",SP,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000002142.jpg
PAULO ROBERTO GOMES MANSUR,BETO MANSUR,1044,PRB,PRB,Eleito por QP,31.301,"0,15",MASCULINO,Casado(a),Deputado,Branca,07/07/1951,66,Superior completo,"8617036,00",SP,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001270.jpg
BRUNA DIAS FURLAN,BRUNA FURLAN,4585,PSDB,PSDB / DEM / PPS,Eleito por QP,178.606,"0,84",FEMININO,Solteiro(a),Deputado,Branca,28/04/1983,34,Superior completo,"727200,00",SP,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001321.jpg
